gene_id	length	gc
ENSG00000070756	9546	0.414728682
ENSG00000164924	8557	0.501460792
ENSG00000261087	2825	0.422654867
ENSG00000120963	7393	0.454078182
ENSG00000104490	8043	0.477558125
ENSG00000048392	5391	0.410869968
ENSG00000104517	13742	0.411730461
ENSG00000155090	3821	0.50902905
ENSG00000155096	6130	0.43360522
ENSG00000253320	7435	0.452185609
ENSG00000155097	5851	0.393266108
ENSG00000236939	678	0.607669617
ENSG00000164929	3994	0.472208312
ENSG00000247081	15682	0.415253156
ENSG00000164930	4065	0.387945879
ENSG00000164932	1745	0.433810888
ENSG00000164934	9199	0.383737363
ENSG00000271830	354	0.31920904
ENSG00000176406	15920	0.405967337
ENSG00000147647	3813	0.4503016
ENSG00000279138	2245	0.383964365
ENSG00000147650	10011	0.393467186
ENSG00000169946	8036	0.481085117
ENSG00000164830	8501	0.416421597
ENSG00000154188	7128	0.349747475
ENSG00000147655	4355	0.476463835
ENSG00000104408	37761	0.371573846
ENSG00000104412	6059	0.343951147
ENSG00000164841	7419	0.388462057
ENSG00000120526	10506	0.395393109
ENSG00000120533	6784	0.388708726
ENSG00000147654	7884	0.377346525
ENSG00000147642	7029	0.402190923
ENSG00000164794	6912	0.4453125
ENSG00000253877	13051	0.35453222
ENSG00000164796	20407	0.336796197
ENSG00000104447	11046	0.345464422
ENSG00000147677	6431	0.392629451
ENSG00000147679	5244	0.369565217
ENSG00000164754	14382	0.365526352
ENSG00000164758	1440	0.393055556
ENSG00000182197	10736	0.438617735
ENSG00000177570	15382	0.43570407
ENSG00000164761	2512	0.381369427
ENSG00000147676	3438	0.424374636
ENSG00000286282	5136	0.445872274
ENSG00000136999	2614	0.449885233
ENSG00000136960	6729	0.414771883
ENSG00000064313	16255	0.382036297
ENSG00000136982	2487	0.453960595
ENSG00000155792	2627	0.455272174
ENSG00000254343	752	0.361702128
ENSG00000187955	10190	0.435819431
ENSG00000172172	4209	0.398431932
ENSG00000172167	8327	0.366398463
ENSG00000172164	6794	0.459081543
ENSG00000178764	4453	0.516954862
ENSG00000136986	6954	0.429536957
ENSG00000156787	8609	0.390637705
ENSG00000189376	2436	0.475369458
ENSG00000165156	6733	0.438586069
ENSG00000156802	7100	0.426197183
ENSG00000156795	4929	0.407587746
ENSG00000156804	7395	0.454766734
ENSG00000175946	3283	0.490100518
ENSG00000176853	7263	0.378080683
ENSG00000164983	14647	0.404656244
ENSG00000183665	2331	0.481767482
ENSG00000245149	6953	0.418812024
ENSG00000170881	3262	0.404353158
ENSG00000147687	4778	0.439514441
ENSG00000253106	2355	0.393630573
ENSG00000147684	16591	0.450183835
ENSG00000170873	7777	0.465346535
ENSG00000180938	3278	0.402989628
ENSG00000104549	4305	0.422764228
ENSG00000164961	4763	0.427251732
ENSG00000156831	2991	0.420929455
ENSG00000173334	4099	0.521834594
ENSG00000168672	5734	0.516742239
ENSG00000136997	4584	0.505453752
ENSG00000249859	25431	0.471865047
ENSG00000153310	9632	0.496262458
ENSG00000153317	8294	0.479744394
ENSG00000280543	2031	0.450024618
ENSG00000155897	4444	0.45139514
ENSG00000132294	6192	0.389696382
ENSG00000184156	12721	0.466079711
ENSG00000129295	4280	0.476869159
ENSG00000129292	20571	0.340187643
ENSG00000155926	7491	0.469229742
ENSG00000104415	5190	0.452601156
ENSG00000104419	12002	0.479753374
ENSG00000008513	8852	0.518413918
ENSG00000261220	1704	0.562206573
ENSG00000066827	8900	0.467977528
ENSG00000279518	2186	0.35315645
ENSG00000259820	6253	0.362066208
ENSG00000131773	8770	0.406385405
ENSG00000254101	25498	0.406345596
ENSG00000147724	14064	0.46814562
ENSG00000169436	7865	0.47972028
ENSG00000169427	6784	0.480247642
ENSG00000167632	9655	0.519523563
ENSG00000282164	7773	0.548951499
ENSG00000259891	2231	0.484087853
ENSG00000104472	3305	0.442965204
ENSG00000123908	15847	0.532277403
ENSG00000169398	13742	0.422718673
ENSG00000105339	14693	0.524603553
ENSG00000253210	2828	0.602192362
ENSG00000022567	8608	0.535664498
ENSG00000184489	3692	0.627302275
ENSG00000287677	7439	0.549536228
ENSG00000261710	1793	0.581148912
ENSG00000171045	4339	0.609587463
ENSG00000181790	7356	0.680261011
ENSG00000198576	2993	0.668559973
ENSG00000234616	11229	0.560334847
ENSG00000253741	7629	0.513304496
ENSG00000130193	3035	0.650741351
ENSG00000180155	5022	0.650139387
ENSG00000247317	4465	0.520716685
ENSG00000160932	2638	0.638741471
ENSG00000177335	4087	0.54881331
ENSG00000176956	1874	0.700106724
ENSG00000277494	2257	0.62516615
ENSG00000181638	6910	0.618668596
ENSG00000250571	3057	0.665031076
ENSG00000253716	1554	0.499356499
ENSG00000185730	5903	0.592071828
ENSG00000184428	6425	0.543501946
ENSG00000158106	4184	0.669933078
ENSG00000014164	3721	0.655737705
ENSG00000104518	5085	0.65152409
ENSG00000204839	4204	0.664605138
ENSG00000147813	2837	0.671131477
ENSG00000104529	9390	0.641533546
ENSG00000179886	5394	0.64516129
ENSG00000104524	3947	0.591841905
ENSG00000104522	3608	0.658536585
ENSG00000183309	7140	0.453361345
ENSG00000181135	6327	0.596333175
ENSG00000181085	2975	0.646386555
ENSG00000180921	6220	0.632315113
ENSG00000180900	6586	0.627391436
ENSG00000179950	7645	0.59882276
ENSG00000287222	2674	0.503365744
ENSG00000185189	4934	0.605391163
ENSG00000178209	16992	0.594456215
ENSG00000178685	6033	0.515498094
ENSG00000178719	2529	0.646500593
ENSG00000178814	4441	0.648952939
ENSG00000255224	1269	0.627265563
ENSG00000178896	1386	0.595959596
ENSG00000197858	4242	0.633427628
ENSG00000179091	1963	0.640855833
ENSG00000179526	2783	0.633129716
ENSG00000179632	2415	0.628571429
ENSG00000179698	8980	0.630066815
ENSG00000235173	2817	0.644657437
ENSG00000179832	10889	0.597483699
ENSG00000261236	3841	0.567560531
ENSG00000185122	5305	0.653534402
ENSG00000185000	4131	0.626724764
ENSG00000261678	3980	0.670603015
ENSG00000185803	3820	0.653403141
ENSG00000182325	3375	0.657777778
ENSG00000173137	2742	0.640773158
ENSG00000071894	6058	0.547870584
ENSG00000147804	4982	0.633681253
ENSG00000160948	3769	0.623507562
ENSG00000160949	7081	0.626888858
ENSG00000187954	9787	0.613058138
ENSG00000167702	4447	0.674162357
ENSG00000160972	5414	0.659401552
ENSG00000167701	2756	0.67053701
ENSG00000167700	1827	0.674876847
ENSG00000160957	4517	0.653309719
ENSG00000160959	6130	0.631810767
ENSG00000213563	3001	0.694101966
ENSG00000147799	5049	0.53436324
ENSG00000255085	524	0.446564885
ENSG00000198169	5045	0.526858276
ENSG00000196378	3110	0.515434084
ENSG00000161016	2159	0.591014358
ENSG00000197363	5389	0.607904992
ENSG00000147789	10242	0.505565319
ENSG00000170619	2917	0.523825848
ENSG00000196150	7357	0.462280821
ENSG00000170631	5237	0.476035898
ENSG00000196922	2485	0.422535211
ENSG00000182307	4353	0.49758787
ENSG00000181404	2749	0.491451437
ENSG00000172785	14371	0.370677058
ENSG00000107099	20056	0.445901476
ENSG00000107104	25055	0.454520056
ENSG00000173253	3560	0.520224719
ENSG00000080503	19075	0.45017038
ENSG00000236404	6223	0.46344207
ENSG00000147852	16507	0.423880778
ENSG00000080608	2573	0.41119316
ENSG00000080298	11169	0.35911899
ENSG00000232104	4113	0.445416971
ENSG00000107249	15467	0.408805845
ENSG00000106688	3974	0.441368898
ENSG00000106686	9565	0.440355463
ENSG00000205808	2965	0.476559865
ENSG00000273061	648	0.470679012
ENSG00000106993	3950	0.368101266
ENSG00000147853	4395	0.503299204
ENSG00000120158	4140	0.477777778
ENSG00000096968	7908	0.381765301
ENSG00000107020	1542	0.51232166
ENSG00000120217	4108	0.41285297
ENSG00000286162	3047	0.521496554
ENSG00000107036	8591	0.419275986
ENSG00000099219	15257	0.402438225
ENSG00000183354	8497	0.376250441
ENSG00000137040	4601	0.389915236
ENSG00000137033	3253	0.343682754
ENSG00000147854	9919	0.390462748
ENSG00000178445	8882	0.459693763
ENSG00000107077	10323	0.421098518
ENSG00000137038	2728	0.357404692
ENSG00000153707	11468	0.354203
ENSG00000225706	5057	0.396875618
ENSG00000107165	3736	0.386509636
ENSG00000153714	3062	0.414108426
ENSG00000107186	11373	0.40517014
ENSG00000147862	12763	0.37835932
ENSG00000225472	1648	0.389563107
ENSG00000272871	1269	0.379038613
ENSG00000175893	9387	0.400873549
ENSG00000164946	8274	0.389654339
ENSG00000232000	1017	0.336283186
ENSG00000215237	1188	0.385521886
ENSG00000155158	12208	0.44757536
ENSG00000164975	5102	0.395727166
ENSG00000107290	12141	0.432501441
ENSG00000125482	3215	0.454432348
ENSG00000125485	5546	0.48647674
ENSG00000125484	9041	0.444309258
ENSG00000165695	2731	0.524350055
ENSG00000165698	2823	0.570315267
ENSG00000165699	17600	0.440397727
ENSG00000196205	1389	0.483081353
ENSG00000148308	3592	0.590757238
ENSG00000170835	2381	0.643427131
ENSG00000160271	7648	0.580020921
ENSG00000148288	4020	0.591293532
ENSG00000175164	7353	0.537739698
ENSG00000148296	4414	0.54463072
ENSG00000148297	7235	0.573600553
ENSG00000148303	2238	0.531277927
ENSG00000148290	1758	0.556313993
ENSG00000148291	999	0.626626627
ENSG00000148248	3445	0.516981132
ENSG00000198870	4409	0.547289635
ENSG00000148300	2654	0.533911078
ENSG00000160323	5708	0.635599159
ENSG00000160325	3520	0.625568182
ENSG00000160326	3531	0.6154064
ENSG00000197859	4677	0.64720975
ENSG00000196990	3000	0.602333333
ENSG00000123454	2746	0.615076475
ENSG00000225756	2139	0.611033193
ENSG00000123453	5118	0.556662759
ENSG00000160293	5682	0.605244632
ENSG00000235106	5954	0.531071549
ENSG00000169925	6885	0.613798112
ENSG00000196363	3635	0.575515818
ENSG00000186350	12077	0.619773122
ENSG00000130635	11160	0.597401434
ENSG00000286502	4479	0.577361018
ENSG00000130558	6125	0.579591837
ENSG00000225361	4184	0.614483748
ENSG00000196422	5307	0.612775579
ENSG00000160345	1864	0.519849785
ENSG00000122140	2478	0.623083132
ENSG00000165643	3642	0.630971993
ENSG00000107147	15592	0.628014366
ENSG00000130559	8960	0.496428571
ENSG00000238058	839	0.474374255
ENSG00000130560	2972	0.575706595
ENSG00000148411	7216	0.637195122
ENSG00000238227	3408	0.656690141
ENSG00000165661	4501	0.508998
ENSG00000160360	5138	0.666017906
ENSG00000187796	5454	0.656398973
ENSG00000165684	7520	0.611037234
ENSG00000165689	3138	0.577756533
ENSG00000165688	11323	0.538903118
ENSG00000148384	6847	0.650211772
ENSG00000148396	11301	0.540837094
ENSG00000148400	12531	0.62939909
ENSG00000172889	2564	0.682137285
ENSG00000169692	1832	0.680131004
ENSG00000165716	3394	0.618738951
ENSG00000233016	4893	0.595135908
ENSG00000177984	2887	0.614825078
ENSG00000244187	1514	0.629458388
ENSG00000213213	2976	0.614919355
ENSG00000273066	4335	0.606689735
ENSG00000196642	10178	0.64000786
ENSG00000232434	4642	0.725980181
ENSG00000054148	1612	0.649503722
ENSG00000177943	5490	0.66867031
ENSG00000107223	1222	0.651391162
ENSG00000127191	3665	0.613096862
ENSG00000159069	3294	0.698239223
ENSG00000184925	2862	0.643256464
ENSG00000107317	2712	0.647861357
ENSG00000214402	4052	0.629812438
ENSG00000148362	1363	0.650036684
ENSG00000107331	11500	0.666608696
ENSG00000180539	4990	0.625651303
ENSG00000107281	2720	0.648529412
ENSG00000054179	2640	0.667045455
ENSG00000186193	3814	0.632406922
ENSG00000197355	5267	0.622365673
ENSG00000268996	1872	0.605769231
ENSG00000177239	10873	0.578589166
ENSG00000176978	2823	0.673397095
ENSG00000176884	10233	0.628456953
ENSG00000176248	5458	0.611579333
ENSG00000176101	1170	0.669230769
ENSG00000176058	5281	0.579625071
ENSG00000187713	1567	0.567964263
ENSG00000188566	5188	0.65612953
ENSG00000212864	1744	0.725344037
ENSG00000188229	2037	0.594992636
ENSG00000188986	2540	0.633858268
ENSG00000198113	4171	0.675377607
ENSG00000198435	2641	0.592199924
ENSG00000187609	7575	0.506006601
ENSG00000188747	1678	0.699642431
ENSG00000165802	4915	0.686063072
ENSG00000130653	9845	0.547790757
ENSG00000182154	582	0.666666667
ENSG00000148399	4925	0.534213198
ENSG00000165724	2392	0.606187291
ENSG00000197070	3790	0.631662269
ENSG00000203993	3551	0.568290622
ENSG00000181090	22188	0.537542816
ENSG00000148408	9897	0.578862281
ENSG00000159247	1334	0.582458771
ENSG00000015171	12925	0.441160542
ENSG00000151240	8563	0.520728717
ENSG00000225140	2636	0.523141123
ENSG00000180525	9247	0.488699038
ENSG00000107929	17029	0.443831112
ENSG00000107937	6121	0.446822415
ENSG00000232656	3570	0.472268908
ENSG00000067064	4294	0.498136935
ENSG00000047056	8029	0.504795118
ENSG00000185736	10567	0.440143844
ENSG00000205696	1234	0.563209076
ENSG00000273001	578	0.44982699
ENSG00000067057	7774	0.545922305
ENSG00000107959	12635	0.495211713
ENSG00000226762	4650	0.473978495
ENSG00000288657	2301	0.448066058
ENSG00000067082	6139	0.515719173
ENSG00000165568	2417	0.521721142
ENSG00000187134	8765	0.415059897
ENSG00000151632	6086	0.417679921
ENSG00000196139	3911	0.432625927
ENSG00000173848	4762	0.419361613
ENSG00000287566	4431	0.562175581
ENSG00000196372	3003	0.511155511
ENSG00000108021	11341	0.417335332
ENSG00000057608	3918	0.460183767
ENSG00000134461	3060	0.564052288
ENSG00000134452	6676	0.510784901
ENSG00000134470	3633	0.443985687
ENSG00000134453	6372	0.423571877
ENSG00000170525	6114	0.559208374
ENSG00000215244	5286	0.45440787
ENSG00000065675	3285	0.475494673
ENSG00000237943	5888	0.418648098
ENSG00000281186	1114	0.42010772
ENSG00000287277	14029	0.426473733
ENSG00000198879	10609	0.485813932
ENSG00000123243	14628	0.440456658
ENSG00000151655	3331	0.456919844
ENSG00000151657	6856	0.397462077
ENSG00000165629	2308	0.410311958
ENSG00000165632	11462	0.426278136
ENSG00000270111	6932	0.364974033
ENSG00000225383	3182	0.390320553
ENSG00000048740	11029	0.435578928
ENSG00000148429	7550	0.413509934
ENSG00000134463	2185	0.597254005
ENSG00000225778	3274	0.556505803
ENSG00000151461	5881	0.452474069
ENSG00000181192	5295	0.481964117
ENSG00000065665	3916	0.432328907
ENSG00000165609	4964	0.456889605
ENSG00000151465	2298	0.422976501
ENSG00000183049	8680	0.50702765
ENSG00000151468	3699	0.490673155
ENSG00000123240	5138	0.455040872
ENSG00000234175	338	0.523668639
ENSG00000107537	3377	0.464909683
ENSG00000086475	3884	0.548661174
ENSG00000165626	10070	0.472889772
ENSG00000165630	12262	0.452128527
ENSG00000239665	NA	NA
ENSG00000151474	14714	0.419056681
ENSG00000065809	7019	0.432967659
ENSG00000284024	4763	0.442578207
ENSG00000187522	2502	0.389688249
ENSG00000152455	3565	0.408976157
ENSG00000152457	15295	0.432494279
ENSG00000176244	3546	0.474901297
ENSG00000176236	1714	0.494749125
ENSG00000152464	1930	0.529015544
ENSG00000152465	6470	0.450850077
ENSG00000148468	4182	0.509564802
ENSG00000077943	7320	0.420491803
ENSG00000148481	4081	0.40406763
ENSG00000165983	4003	0.37272046
ENSG00000165985	2376	0.505050505
ENSG00000287925	4023	0.448173005
ENSG00000148484	4126	0.451284537
ENSG00000107611	13264	0.412168275
ENSG00000107614	15453	0.396169029
ENSG00000026025	5176	0.502704791
ENSG00000148488	7063	0.449384114
ENSG00000165996	3854	0.462376751
ENSG00000136738	4130	0.382808717
ENSG00000260314	5188	0.425983038
ENSG00000148482	2808	0.418803419
ENSG00000165995	11209	0.432331162
ENSG00000240291	1575	0.361904762
ENSG00000241058	3463	0.404562518
ENSG00000165997	7170	0.332217573
ENSG00000120594	12567	0.399538474
ENSG00000078114	17810	0.424705222
ENSG00000204682	4057	0.446635445
ENSG00000180592	6703	0.427569745
ENSG00000078403	9130	0.428258488
ENSG00000136770	2490	0.442570281
ENSG00000148444	2903	0.366861867
ENSG00000168283	4395	0.399317406
ENSG00000150867	5106	0.464159812
ENSG00000165309	6999	0.393199028
ENSG00000148450	1979	0.479535119
ENSG00000165312	3303	0.532848925
ENSG00000120549	12281	0.482126863
ENSG00000107863	11156	0.462800287
ENSG00000099256	2324	0.505163511
ENSG00000151023	4076	0.444553484
ENSG00000185875	3834	0.402451748
ENSG00000151025	7989	0.455000626
ENSG00000280809	9650	0.401554404
ENSG00000136750	5890	0.429202037
ENSG00000077420	3843	0.472287276
ENSG00000148459	1913	0.443805541
ENSG00000136754	4218	0.439307729
ENSG00000283709	391	0.560102302
ENSG00000107890	13564	0.394352698
ENSG00000136758	7336	0.406079607
ENSG00000120539	4660	0.43304721
ENSG00000107897	11794	0.42004409
ENSG00000230445	5625	0.492266667
ENSG00000099246	14362	0.349603119
ENSG00000150051	4107	0.538592647
ENSG00000150054	6371	0.391147387
ENSG00000254635	3387	0.503395335
ENSG00000095787	12903	0.406727118
ENSG00000095739	2139	0.482000935
ENSG00000224597	122	0.524590164
ENSG00000197321	12536	0.445516911
ENSG00000165757	9574	0.423960727
ENSG00000259994	3241	0.368096267
ENSG00000107951	8341	0.44167366
ENSG00000107968	3517	0.455217515
ENSG00000183621	4269	0.421644413
ENSG00000237036	3862	0.467892284
ENSG00000148516	8650	0.413063584
ENSG00000165322	5944	0.421938089
ENSG00000170759	5866	0.42124105
ENSG00000120616	11286	0.382332093
ENSG00000216937	9014	0.370867539
ENSG00000150093	14561	0.401689444
ENSG00000099250	11522	0.446797431
ENSG00000203565	1986	0.402316213
ENSG00000148498	7339	0.47363401
ENSG00000108094	14494	0.433351732
ENSG00000095794	5699	0.422354799
ENSG00000108100	6108	0.466273739
ENSG00000271335	1426	0.522440393
ENSG00000273312	3634	0.477985691
ENSG00000177283	4050	0.646419753
ENSG00000198105	7291	0.39363599
ENSG00000175395	4257	0.419074466
ENSG00000189180	7547	0.398568968
ENSG00000075407	13190	0.403260045
ENSG00000272983	7063	0.394591533
ENSG00000099251	1033	0.463697967
ENSG00000276805	349	0.421203438
ENSG00000215146	2213	0.318120199
ENSG00000185904	8423	0.43891725
ENSG00000234420	10266	0.390025326
ENSG00000196693	8309	0.395715489
ENSG00000285884	852	0.522300469
ENSG00000165733	7759	0.423379301
ENSG00000165731	8973	0.536164048
ENSG00000169826	3765	0.386985392
ENSG00000198915	6219	0.623572922
ENSG00000169813	3273	0.569508097
ENSG00000230555	760	0.546052632
ENSG00000243660	5168	0.444078947
ENSG00000236114	1962	0.375127421
ENSG00000196793	2509	0.473495417
ENSG00000198298	2386	0.44635373
ENSG00000169740	1460	0.564383562
ENSG00000107562	6143	0.561126485
ENSG00000224812	10787	0.486882358
ENSG00000107551	9481	0.547516085
ENSG00000165507	2979	0.557233971
ENSG00000165511	3078	0.444119558
ENSG00000165512	2103	0.388968141
ENSG00000012779	3728	0.589592275
ENSG00000165406	7516	0.398483236
ENSG00000172671	6233	0.417455479
ENSG00000172661	5703	0.468349991
ENSG00000188234	3217	0.376437675
ENSG00000239883	2286	0.374453193
ENSG00000265354	1190	0.475630252
ENSG00000266412	3988	0.4332999
ENSG00000204176	7160	0.495251397
ENSG00000231187	3070	0.524104235
ENSG00000204177	1332	0.442942943
ENSG00000150175	3538	0.496325608
ENSG00000204179	4506	0.396804261
ENSG00000266524	2677	0.608143444
ENSG00000265763	3516	0.449658703
ENSG00000204172	2387	0.459572685
ENSG00000277758	11673	0.566778035
ENSG00000265018	2359	0.439593048
ENSG00000170324	8617	0.472554253
ENSG00000107643	9674	0.376162911
ENSG00000279822	1985	0.511335013
ENSG00000128805	6776	0.510625738
